"id","train","target","tof","r","fitem","ford","m","f1","f3","f5","f6","f7","f8","f9","f10","f12","f14","f17","f19","f20","f21","f22","f23","f26","f27","f30","f31","f35","f36","f37","f38","f39","f40","f41","f44","f50","f99","m1","m3","m5","m6","m7","m8","m9","m10","m12","m14","m17","m19","m20","m21","m22","m23","m26","m27","m30","m31","m35","m36","m37","m38","m39","m40","m41","m44","m50","m99"
42854,1,0,6.57905544147844,1.45653661875428,18,9,252.83,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,28.04,0,12.68,100.57,0,0,0,0,0,0,8.67,26.97,0,0,0,0,0,0,0,43.31,32.59
43400,1,0,5.46201232032854,1.37987679671458,25,5,316.84,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,2,1,2,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,111.28,0,0,0,0,0,0,0,39.11,16.77,10.17,54.17,0,0,0,10.2,0,53.7,21.42
44300,1,107.22,6.67214236824093,0.0465434633812457,134,22,1343.83,6,1,2,0,7,21,0,1,4,19,0,8,5,3,0,16,1,0,0,2,17,0,12,1,0,3,0,2,0,3,62.67,12.76,25.44,0,142.79,210.83,0,9.9,50.64,163.06,0,97.76,52.48,20.47,0,135.87,15.24,0,0,35.74,136.78,0,81.75,7.62,0,23.9,0,30.47,0,27.69
44326,0,0,0.845995893223819,0.454483230663929,8,3,40.74,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,0,29.84,5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44687,1,0,6.68856947296372,4.3668720054757,8,3,75.29,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,46.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,18.89
44750,0,0,2.77618069815195,1.20739219712526,13,3,106.35,0,0,0,0,1,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8.95,0,0,27.25,0,0,27.85,0,0,0,0,0,0,0,37.3,0,0,0,0,0,0,0,0,0
45128,1,0,6.98151950718686,2.13004791238877,9,2,95.71,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,10.12,0,9.8,0,0,0,0,0,0,0,0,0,10.12,10,0,0,9.8,0,0,0,45.86
45365,0,0,6.8227241615332,0.993839835728953,29,6,622.25,3,2,0,1,0,2,0,0,3,2,1,5,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,136.51,90.98,0,101.24,0,15.21,0,0,40.72,17.23,50.62,54.53,39.78,0,0,0,0,0,0,0,34.77,0,0,0,0,15.21,0,0,0,25.44
45497,0,0,7.05270362765229,2.362765229295,62,15,476.36,5,0,1,2,0,2,0,0,4,1,0,17,11,0,0,0,0,0,0,12,6,1,0,0,0,0,0,0,0,0,31.36,0,6.14,15.21,0,10.17,0,0,32.95,5.01,0,144.81,98.78,0,0,0,0,0,0,77.26,41.98,12.68,0,0,0,0,0,0,0,0
45772,0,8.9,6.98151950718686,0.0383299110198494,75,58,962.02,1,0,1,0,0,0,0,0,1,0,0,22,22,0,0,0,0,2,1,8,0,1,7,0,0,1,1,0,2,5,10.2,0,4.95,0,0,0,0,0,4.95,0,0,251.41,291.41,0,0,0,0,22.14,10.2,58.59,0,8.59,190.55,0,0,15.24,14.95,0,14.52,64.32
45861,0,0,6.57357973990417,5.81519507186858,8,2,76.9,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64,0,0,0,0,0,26.51,0,0,0,0,0,0,20.4,0,22.34,0,0,0,0,0,0,0,0,0
46019,0,0,5.94934976043806,0.785763175906913,22,5,207.68,2,0,3,0,1,0,0,0,1,2,0,2,1,0,1,0,0,0,0,2,4,0,1,0,0,1,0,0,0,1,19.62,0,32.35,0,10.17,0,0,0,10.17,22.63,0,23.88,7.95,0,6.95,0,0,0,0,30.3,19.35,0,20.35,0,0,3.95,0,0,0,0
48186,0,0,6.50239561943874,5.23750855578371,5,3,113.4,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,50.11,0,27.58,0,0,0,15.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49093,0,0,6.80355920602327,0.257357973990418,26,13,155.34,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,1,0,0,0,5,2,1,0,6,11.09,0,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2.95,0,49.06,2.95,0,0,0,26.54,14.5,3.99,0,35.31
49182,0,0,6.03696098562628,3.07460643394935,6,3,65.62,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,0,8.59,43.36,0,0,0,0,0,0,0,8.59,0,0,0,0,0,0,0,0,0
49190,0,0,6.98425735797399,0.449007529089665,44,9,293.37,2,0,0,0,0,0,0,0,1,7,0,1,1,0,0,0,0,0,1,7,13,0,0,0,0,1,0,0,3,7,12.65,0,0,0,0,0,0,0,7.5,44.79,0,5.11,5.01,0,0,0,0,0,7.67,44.71,85.51,0,0,0,0,13.29,0,0,27.75,39.36
49735,0,0,5.75496235455168,5.58521560574949,4,2,28.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,0,7.62,0,0,0,0,15.31,0,0
49778,0,0,2.9678302532512,0.744695414099932,25,5,230.31,3,0,0,0,0,5,0,0,1,4,0,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,31.95,0,0,0,0,49.52,0,0,4.95,36.83,0,48.36,19.9,0,0,0,2.95,0,0,0,0,7.95,0,0,0,0,14.95,5,0,7.95
50962,0,0,6.83093771389459,0.276522929500342,43,25,428.98,4,0,0,0,0,1,0,1,0,5,0,12,8,1,0,1,1,0,0,2,1,1,0,0,0,1,1,0,0,3,40.52,0,0,0,0,10.17,0,15.31,0,40.67,0,104.77,81.49,10.2,0,10.2,19.95,0,0,19.33,15.24,15.31,0,0,0,7.57,10.2,0,0,28.04
51292,0,0,6.76249144421629,0.0164271047227926,58,9,430.46,8,1,1,1,0,0,0,0,2,15,1,2,0,0,0,0,0,0,1,6,1,6,1,0,0,1,1,0,1,9,66.94,5.11,5.11,4.95,0,0,0,0,16.25,93.24,20.43,19.95,0,0,0,0,0,0,9.95,43.26,5.09,40.11,5,0,0,8.9,7.64,0,10.2,68.33
51691,0,0,4.60780287474333,0.331279945242984,15,10,152.92,2,0,0,0,0,4,0,0,0,2,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,18.02,0,0,0,0,40.86,0,0,0,22.91,0,22.63,10.2,0,0,0,0,19.8,0,0,5,0,0,0,0,0,0,0,0,13.5
52604,1,0,6.98151950718686,0.112251882272416,9,5,155.12,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.62,0,39.8,43.85,0,0,0,0,0,0,9.95,6.95,0,3.95,0,0,0,0,0,0,0
52671,1,14.9,1.83709787816564,1.83709787816564,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
52965,1,0,0.692676249144422,0.692676249144422,5,1,35.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.95,0,0,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,5
53066,1,0,6.4476386036961,0.290212183436003,42,22,320.32,0,1,0,1,0,15,0,1,0,0,0,1,3,0,0,3,0,0,0,0,2,0,2,0,0,1,0,0,0,12,0,6.62,0,8.95,0,148.05,0,8.59,0,0,0,8.67,19.16,0,0,30.3,0,0,0,0,14.62,0,17.64,0,0,7.67,0,0,0,50.06
53627,1,0,2.22313483915127,1.36618754277892,38,4,374.15,0,0,0,0,2,11,0,0,2,1,0,6,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,35.9,132.05,0,0,17.75,0,0,78.6,66.6,0,0,0,0,0,0,0,22.9,0,0,0,0,0,0,1.95,0,18.4
53830,0,0,5.97672826830938,2.35455167693361,28,8,304.09,3,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,2,0,9,23.63,0,0,0,0,0,0,10.12,8.67,5,0,55.04,0,0,0,0,0,0,10.2,0,25.51,0,16.85,0,0,0,8.59,45.81,0,94.67
54003,1,0,1.63175906913073,1.63175906913073,2,1,23.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.95,0,0,0,0,0,0,0,0,0,0,0,0,0,14.95,0,0,0,0
54542,0,0,5.83436002737851,2.72689938398357,34,19,312.12,2,0,0,0,0,0,0,0,2,21,0,2,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1,0,1,18.79,0,0,0,0,0,0,0,17.84,203.67,0,15.13,0,0,0,10.2,0,6.54,0,0,17.26,0,0,0,0,10,0,2.56,0,10.12
55247,0,0,6.63655030800821,0.314852840520192,32,11,350.73,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,5,0,0,6,3,2,0,1,12.68,0,0,0,0,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,39.25,48.53,31.92,41.16,0,0,65.55,33.67,55.41,0,7.67
56774,0,0,6.39014373716632,1.59342915811088,19,6,201,0,0,0,0,1,5,0,0,1,0,0,4,1,0,0,0,0,0,0,0,1,1,0,1,0,1,3,0,0,0,0,0,0,0,8.95,47.29,0,0,16.95,0,0,59.64,9.9,0,0,0,0,0,0,0,7.62,9.95,0,3.95,0,14.95,21.8,0,0,0
56782,0,0,0.982888432580424,0.982888432580424,7,1,46.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.69
57576,1,0,2.29705681040383,1.99863107460643,21,2,181.7,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,24.9,0,0,0,26.9,0,0,0,0,0,0,0,41.75,0,16.85,0,0,49.55,0,1.95,19.8,0
58114,0,0,6.11362080766598,1.50308008213552,23,10,392.81,0,0,0,0,0,0,0,0,1,0,0,4,6,0,0,0,0,4,0,2,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,10.12,0,0,129.28,64.09,0,0,0,0,38.01,0,18.71,10.17,0,0,0,0,10.23,0,99,0,13.19
58181,1,56.76,5.34976043805613,0.180698151950719,136,20,1022.07,2,0,3,0,0,1,0,1,8,43,0,11,4,2,0,0,1,1,2,10,15,0,2,0,0,2,2,1,5,20,7.64,0,14.49,0,0,10.12,0,4.06,68.11,333.95,0,74.78,28.13,16.57,0,0,5,6.54,12.68,70.61,95.24,0,4.9,0,0,14.29,33.85,3.95,57.9,159.24
58572,0,0,6.19301848049281,0.668035592060233,5,4,273.17,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64,0,0,0,0,0,0,0,0,10.9,0,254.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58629,1,0,5.04859685147159,0.0766598220396988,27,7,298.02,0,0,0,0,0,2,0,2,1,0,0,2,8,0,0,1,0,0,0,2,3,0,1,0,0,0,1,3,0,1,0,0,0,0,0,17.84,0,30.14,12.99,0,0,16.54,95.51,0,0,8.67,0,0,0,16.26,39.16,0,11.25,0,0,0,9.95,29.5,0,10.2
58912,0,0,6.97330595482546,0.0574948665297741,52,12,1001.57,0,0,0,0,2,15,0,1,7,0,0,20,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,84.95,186.68,0,25.54,201.3,0,0,278.79,20.4,0,0,0,0,0,0,0,30.95,0,0,0,0,0,0,167.95,0,5.01
59145,0,0,4.09034907597536,0.405201916495551,11,2,176.4,0,2,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,44.97,0,0,0,0,0,0,0,47.55,0,56.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.95,0,12.9,0
59587,1,0,2.97604380561259,0.996577686516085,24,6,412.91,1,2,0,1,0,1,1,0,0,6,1,2,0,0,0,0,0,0,0,1,2,0,1,0,0,2,2,0,0,1,101.24,17.9,0,50.62,0,7.95,7.95,0,0,51.54,49.95,34.9,0,0,0,0,0,0,0,9.9,14.62,0,5,0,0,18.85,39.95,0,0,2.56
59935,0,0,5.27036276522929,0.804928131416838,37,6,340.6,1,0,0,0,1,0,0,0,0,8,0,3,2,1,0,2,0,0,0,0,14,0,2,0,0,0,0,0,0,3,8.95,0,0,0,9.95,0,0,0,0,82.93,0,20.45,17.77,6.5,0,25.9,0,0,0,0,108.11,0,7.9,0,0,0,0,0,0,52.15
60623,1,0,2.20123203285421,1.61533196440794,4,2,69.7,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0,20,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,14.95,0,0,0
62073,0,0,5.86995208761123,1.4154688569473,18,6,197.43,2,1,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,2,12.9,7.62,0,0,0,0,0,10.12,0,33.62,0,50.62,0,10.17,0,0,0,0,0,21.35,0,5.11,0,0,0,25.51,0,0,0,20.4
62790,0,0,5.96851471594798,3.08555783709788,17,4,179.21,0,0,0,0,0,0,0,0,2,1,1,3,1,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,25.41,5.11,30.17,35.53,5.01,0,0,0,0,0,0,17.87,6.6,5.11,10.2,0,0,10.12,0,0,0,28.07
63169,0,0,5.65366187542779,2.69130732375086,6,3,96.14,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.24,60.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,0
63495,0,0,6.88843258042437,0.114989733059548,52,8,624.7,1,1,0,0,1,8,0,0,4,6,1,11,3,0,0,3,0,0,1,3,3,0,0,0,0,0,0,1,2,3,7.57,10.17,0,0,15.24,78.68,0,0,54.38,74.6,25.46,114.94,48.39,0,0,38.04,0,0,25.46,32.32,15.93,0,0,0,0,0,0,5,27.97,50.55
63797,1,0,6.50513347022587,5.04585900068446,10,4,113.94,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,2,0,0,10.12,0,0,0,0,0,0,0,0,0,10.2,0,0,12.78,0,0,15.31,25.33,5.01,0,0,0,0,0,0,0,0,35.18
65056,1,0,6.74332648870637,5.16358658453114,2,2,50.52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.46,0,0,0,0,0,0,0,25.05,0,0,0,0,0,0,0,0,0,0
65420,0,0,3.75906913073237,0.848733744010951,32,6,205.16,3,0,4,0,3,0,0,0,0,0,0,7,1,1,0,1,0,0,0,5,1,1,0,1,0,1,3,0,0,0,9.95,0,15.45,0,19.45,0,0,0,0,0,0,55.79,15.95,2.95,0,7.95,0,0,0,37.47,2.5,5.95,0,4.95,0,7.95,18.85,0,0,0
65676,0,0,6.6009582477755,3.66050650239562,17,5,202.22,0,0,0,0,0,0,2,0,0,0,0,0,7,2,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,39.86,0,0,0,0,0,65.55,25.49,0,25.46,0,0,0,0,5.11,0,20.32,0,0,0,0,0,0,20.43
65820,0,0,7.05270362765229,1.69199178644764,39,18,393.84,1,0,0,1,2,1,1,1,1,1,0,4,0,0,0,2,0,0,1,2,13,1,1,0,0,3,0,2,0,1,8.59,0,0,4.95,16.57,5.95,7.5,7.67,35.76,6.54,0,45.36,0,0,0,20.32,0,0,5.01,20.32,136.77,10.12,5.9,0,0,37.47,0,14.01,0,5.01
65854,0,0,0.698151950718686,0.0739219712525667,10,4,189.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,29.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.45,65.48
65870,0,0,5.35523613963039,0.0574948665297741,71,13,682.03,0,1,2,0,2,1,0,0,0,5,0,8,19,1,0,3,1,1,0,0,10,0,3,0,0,2,1,4,2,5,0,5,11.9,0,10.01,9.95,0,0,0,26.46,0,95.64,195.96,10.2,0,26.97,15.31,9.95,0,0,92.44,0,24.9,0,0,38.85,9.95,37.69,17.9,42.93
66699,1,0,6.54346338124572,0.10403832991102,29,10,282.67,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,1,0,5,4,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,127.62,0,0,0,0,10.12,0,31.83,36.63,36.1,0,0,0,13.27,16.9,0,0,0
66702,0,0,7.03353867214237,0.139630390143737,36,12,493.22,0,0,0,0,0,3,1,0,1,1,0,6,0,0,0,0,0,0,0,10,2,2,2,0,0,2,1,3,0,2,0,0,0,0,0,62.54,24.54,0,12.99,10.2,0,96.04,0,0,0,0,0,0,0,120.55,49.85,15.59,12.62,0,0,15.2,16.95,40.83,0,15.31
67512,0,0,6.83093771389459,0.0054757015742642,75,15,625.37,2,0,1,0,0,6,0,0,0,2,0,5,4,2,0,1,1,1,0,7,28,2,3,0,0,2,1,5,1,1,20.24,0,10.12,0,0,44.46,0,0,0,3.04,0,62.7,38.53,20.4,0,7.57,5.01,7.57,0,62.09,203.04,15.59,25.39,0,0,25.54,10.2,48.6,10.2,5.09
67598,1,40.4,6.99247091033539,0.783025325119781,47,18,600.55,5,0,0,3,0,0,0,0,1,0,1,15,18,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,30.35,0,0,30.2,0,0,0,0,20.35,0,35.8,192.53,256.22,0,0,0,0,27.15,0,0,0,7.95,0,0,0,0,0,0,0,0
67636,0,0,5.98767967145791,0.618754277891855,17,8,232.58,1,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,2,1,0,2,0,0,0,1,1,0,1,4.95,0,0,0,0,0,0,0,0,0,0,58.93,114.32,0,0,0,0,0,0,12.54,3.95,0,16.52,0,0,0,7.57,5.11,0,8.69
67806,1,81.78,6.42847364818617,0.399726214921287,118,10,1165.86,6,1,0,1,1,7,0,1,8,9,0,38,13,0,0,4,0,4,0,2,1,0,2,0,0,1,1,8,0,10,39.41,9.95,0,5.11,3.95,61.99,0,5.11,72.55,40.88,0,409.51,87.64,0,0,43.63,0,55.3,0,15.62,5.01,0,12.57,0,0,7.64,9.95,180.2,0,99.82
67857,1,0,6.61464750171116,2.28336755646817,21,8,371.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.35,0,0,0,0,0,0,6.62,0,0,318.99
67970,1,126.44,6.69678302532512,0.0191649555099247,277,71,2640.81,7,1,1,0,0,0,0,0,2,16,0,33,69,0,0,0,0,5,0,64,16,6,0,0,0,20,20,0,5,12,93.21,6.62,6.9,0,0,0,0,0,23.04,108.65,0,313.32,756.08,0,0,0,0,48.4,0,515.44,110.09,41.7,0,0,0,243.5,166.31,0,86.9,120.65
68624,0,0,6.36002737850787,5.68104038329911,4,3,35.15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.62,0,0,0,0,0,0,0,0,0,0,7.62,0,0,0,0,0,0,11.25,8.67,0,0,0,0,0,0,0,0,0,0
68691,1,0,6.95687885010267,2.34086242299795,10,5,87.42,1,2,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.17,20.37,7.57,0,6.62,7.64,0,0,0,0,0,19.42,7.95,0,0,0,0,0,0,0,0,0,0,0,0,7.67,0,0,0,0
68888,0,0,6.54072553045859,2.55167693360712,33,9,390.85,0,0,0,0,1,8,0,0,3,1,0,9,3,0,0,3,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,7.57,79.78,0,0,20.25,15.31,0,115.32,45.79,0,0,51.14,0,9.95,0,8.59,12.61,0,0,0,0,24.54,0,0,0,0
69469,1,0,6.78986995208761,0.0191649555099247,42,16,538.44,1,0,0,0,0,0,0,1,3,4,1,4,0,0,0,1,0,0,1,4,5,2,3,1,0,3,3,0,0,5,19.95,0,0,0,0,0,0,10.12,66.24,30.8,35.8,76.51,0,0,0,7.57,0,0,15.31,47.42,55.97,12.08,20.3,9.95,0,32.46,37.2,0,0,60.75
69841,0,0,6.86652977412731,4.5284052019165,8,4,76.95,1,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.12,15.31,0,0,10.17,10.2,0,0,0,0,0,10.2,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.74
69930,0,0,0.982888432580424,0.870636550308008,12,2,179.69,2,0,0,0,0,1,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75,0,0,0,0,6.95,0,0,0,0,0,151.04,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70343,0,0,4.67898699520876,2.7460643394935,6,2,84.37,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.68,9.95,0,0,0,0,0,0,4.06,0,0,0,0,7.67,0,0,0,0
71226,0,0,1.82614647501711,1.82614647501711,1,1,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95,0,0,0,0
71269,0,0,5.27583846680356,3.05544147843943,8,4,114.63,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11,0,0,0,0,0,30.52,0,0,0,10.17,0,0,20.4,0,40.85,7.57,0,0,0,0,0,0,0,0
71790,1,0,6.03696098562628,4.12594113620808,6,2,54.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,6.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66,0,0,0,0,10.2,0,0,10.2,17.84
71943,1,0,6.86926762491444,2.12457221081451,15,6,232.67,2,2,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,16.72,85.87,0,0,0,0,0,18.18,18.15,9.95,0,12.68,0,0,0,0,0,0,0,0,0,0,0,0,0,15.31,7.67,48.14,0,0
72028,0,0,6.20670773442847,0.380561259411362,23,3,279.59,2,0,0,1,2,3,1,0,0,4,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,107.86,0,0,5.11,12.76,22.02,8.95,0,0,65.88,0,24.49,4.95,0,0,0,0,5.01,0,0,0,0,0,0,0,0,0,0,0,22.56
72079,0,0,4.68172484599589,0.59958932238193,14,7,121.87,0,0,0,0,1,5,0,0,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5,39.47,0,0,39.6,13.9,0,0,0,4.95,0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,6.5
73385,0,0,2.87200547570157,2.87200547570157,2,1,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0,0,0,0,0,0,0,0,0
73695,0,0,6.98151950718686,0.10403832991102,9,6,88.78,1,0,0,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,10.12,11.71,0,0,0,4.99,0,18.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.78,25.46,0,0
73717,0,0,5.75496235455168,1.71115674195756,16,4,161.01,0,1,0,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7.67,0,8.67,0,10.2,0,0,0,0,0,121.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.68
74012,1,0,6.78713210130048,0.265571526351814,42,10,372.37,0,0,0,0,0,0,0,0,5,10,0,2,0,0,0,0,1,0,0,1,5,5,1,0,0,7,1,4,0,0,0,0,0,0,0,0,0,0,54.23,79.68,0,50.9,0,0,0,0,10.2,0,0,7.67,33.74,26.75,6.95,0,0,62.22,8.59,31.45,0,0
74020,1,0,6.35181382614647,4.19712525667351,11,3,200.76,0,0,0,0,1,1,0,0,1,0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.24,10.12,0,0,20.35,0,50.62,76.46,0,0,0,0,0,0,0,27.97,0,0,0,0,0,0,0,0,0,0
74365,0,74.4,6.9596167008898,0.027378507871321,70,49,617.41,0,0,0,0,0,0,0,0,1,41,0,4,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19.8,341.01,0,38.74,55.75,0,0,0,0,0,0,107.82,0,0,0,0,0,0,0,0,0,54.3
74411,0,0,6.82546201232033,0.101300479123888,20,11,235.91,0,0,0,0,0,0,0,0,2,1,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,27.52,5,0,157.1,0,0,0,0,0,0,0,2.95,7.9,0,0,0,0,16.26,0,6.5,0,12.68
74721,0,0,6.35181382614647,1.51129363449692,11,3,109.69,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,49.84,0,0,0,0,0,0,0,0,11.25,0,0,7.95,0,0,0,0,27.85,0,0,12.8
